"","X.1","X","Year","Area","Street"
"468",468,468,2011,"Birmingham","The Parade Sutton"
"469",469,469,2011,"Birmingham","The Parade Sutton Coldfield"
"470",470,470,2011,"Birmingham","The Parade  Birmingham Str.  Sutton Coldfield"
"471",471,471,2011,"Birmingham","The Parade  Sutton Coldfield"
"472",472,472,2011,"Birmingham","The Parade  Sutton Coldfield"
"473",473,473,2011,"Birmingham","The Parade  Sutton Coldfield"
"474",474,474,2011,"Birmingham","The Parade  Sutton Coldfield"
"475",475,475,2011,"Birmingham","The Parade  Sutton Coldfield"
"476",476,476,2011,"Birmingham","The Parade  Sutton Coldfield"
"477",477,477,2011,"Birmingham","The Parade  Sutton Town Centre"
"478",478,478,2011,"Birmingham","The Parade    "
"479",479,479,2011,"Birmingham","The Ridgeway"
"480",480,480,2011,"Birmingham","The Ridgeway"
"481",481,481,2011,"Birmingham","The Ridgeway"
"482",482,482,2011,"Birmingham","The Swan Ph"
"483",483,483,2011,"Birmingham","Turnhouse Str."
"484",484,484,2011,"Birmingham","Upper Holland Str."
"485",485,485,2011,"Birmingham","Victoria Rd"
"486",486,486,2011,"Birmingham","Victoria Rd"
"487",487,487,2011,"Birmingham","Victoria Rd"
"488",488,488,2011,"Birmingham","Walsh Drive  Walmley  Sutton Coldfield"
"489",489,489,2011,"Birmingham","Warren Farm Rd"
"490",490,490,2011,"Birmingham","Warren Farm Str."
"491",491,491,2011,"Birmingham","Whitehouse Common Rd"
"492",492,492,2011,"Birmingham","Wilton Rd"
"493",493,493,2011,"Birmingham","Windsor House  Jarvis Str.  Erdington"
"494",494,494,2011,"Birmingham","Witton Lodge Str."
"495",495,495,2011,"Birmingham","Witton Lodge Str.  Erdington"
"496",496,496,2011,"Birmingham","York Str."
"497",497,497,2011,"Birmingham","Abdon Ave"
"498",498,498,2011,"Birmingham","Alcester Str. South"
"499",499,499,2011,"Birmingham","Alvechurch Rd"
"500",500,500,2011,"Birmingham","Arden Str."
"501",501,501,2011,"Birmingham","Ardencote Froad"
"502",502,502,2011,"Birmingham","Ashley Close"
"503",503,503,2011,"Birmingham","Balti Spice Bristol Rd South"
"504",504,504,2011,"Birmingham","Barnes Hill"
"505",505,505,2011,"Birmingham","Barrow House"
"506",506,506,2011,"Birmingham","Bell Str."
"507",507,507,2011,"Birmingham","Birmingham New Str."
"508",508,508,2011,"Birmingham","Birmingham New Str."
"509",509,509,2011,"Birmingham","Birmingham New Str."
"510",510,510,2011,"Birmingham","Birmingham Str.  Oldbury"
"511",511,511,2011,"Birmingham","Blandford Str."
"512",512,512,2011,"Birmingham","Bournbrook Str."
"513",513,513,2011,"Birmingham","Bournville Front Office"
"514",514,514,2011,"Birmingham","Bournville Front Office"
"515",515,515,2011,"Birmingham","Bournville Lane"
"516",516,516,2011,"Birmingham","Bournville Lane"
"517",517,517,2011,"Birmingham","Bournville Lane Front Office"
"518",518,518,2011,"Birmingham","Bowling Green Str."
"519",519,519,2011,"Birmingham","Bristol Rd"
"520",520,520,2011,"Birmingham","Bristol Rd"
"521",521,521,2011,"Birmingham","Bristol Rd"
"522",522,522,2011,"Birmingham","Bristol Rd"
"523",523,523,2011,"Birmingham","Bristol Rd Selly Oak"
"524",524,524,2011,"Birmingham","Bristol Rd South"
"525",525,525,2011,"Birmingham","Bristol Rd South"
"526",526,526,2011,"Birmingham","Bristol Rd Sth"
"527",527,527,2011,"Birmingham","Bristol Rd  Northfield"
"528",528,528,2011,"Birmingham","Bristol Rd  Selly Oak"
"529",529,529,2011,"Birmingham","Bristol Str."
"530",530,530,2011,"Birmingham","Bristol Str."
"531",531,531,2011,"Birmingham","Bristol Str."
"532",532,532,2011,"Birmingham","Bristol Str."
"533",533,533,2011,"Birmingham","Bristol Str."
"534",534,534,2011,"Birmingham","Bristol Str."
"535",535,535,2011,"Birmingham","Bristol Str."
"536",536,536,2011,"Birmingham","Bristol Str."
"537",537,537,2011,"Birmingham","Bristol Str."
"538",538,538,2011,"Birmingham","Bristol Str."
"539",539,539,2011,"Birmingham","Bristol Str."
"540",540,540,2011,"Birmingham","Bristol Str."
"541",541,541,2011,"Birmingham","Bristol Str."
"542",542,542,2011,"Birmingham","Bristol Str."
"543",543,543,2011,"Birmingham","Bristol Str. Northfield"
"544",544,544,2011,"Birmingham","Bristol Str. Selly Oak"
"545",545,545,2011,"Birmingham","Bristol Str. Selly Oak"
"546",546,546,2011,"Birmingham","Bristol Str. Selly Oak"
"547",547,547,2011,"Birmingham","Bristol Str. South  Northfield"
"548",548,548,2011,"Birmingham","Bristol Str. South  Selly Oak"
"549",549,549,2011,"Birmingham","Bristol Str.  Selly Oak"
"550",550,550,2011,"Birmingham","Bristol Str.  Selly Oak"
"551",551,551,2011,"Birmingham","Bristol Str.  Selly Oak"
"552",552,552,2011,"Birmingham","Broad Str."
"553",553,553,2011,"Birmingham","Broad Str."
"554",554,554,2011,"Birmingham","Broad Str."
"555",555,555,2011,"Birmingham","Broad Str.  City Centre"
"556",556,556,2011,"Birmingham","Broad Str.  City Centre"
"557",557,557,2011,"Birmingham","Brook Lane"
"558",558,558,2011,"Birmingham","Bunburry Str."
"559",559,559,2011,"Birmingham","Bunburry Str."
"560",560,560,2011,"Birmingham","Burnhill Grove  Weoley Castle  Birmingham "
"561",561,561,2011,"Birmingham","Car Park Of Bournville Lane P Stn"
"562",562,562,2011,"Birmingham","Chinbrook Str.  Billsley"
"563",563,563,2011,"Birmingham","Church Hill Nortthfield"
"564",564,564,2011,"Birmingham","Church Str."
"565",565,565,2011,"Birmingham","Compton Str.  Cradley Heath"
"566",566,566,2011,"Birmingham","Costcutters  Ardern Str."
"567",567,567,2011,"Birmingham","Dawberry Str."
"568",568,568,2011,"Birmingham","Dawlish Str."
"569",569,569,2011,"Birmingham","Dingle Club"
"570",570,570,2011,"Birmingham","Doddington Str."
"571",571,571,2011,"Birmingham","Dog Kennel Lane"
"572",572,572,2011,"Birmingham","Dog Pool Lane"
"573",573,573,2011,"Birmingham","Downfield Drive"
"574",574,574,2011,"Birmingham","Dudley Bus Station"
"575",575,575,2011,"Birmingham","Dwellings Lane"
"576",576,576,2011,"Birmingham","Eafo"
"577",577,577,2011,"Birmingham","Edgbaston Cricket Ground"
"578",578,578,2011,"Birmingham","Edgbaston Park Str."
"579",579,579,2011,"Birmingham","Exeter Rd   Hubert Rd"
"580",580,580,2011,"Birmingham","Fordhouse Lane"
"581",581,581,2011,"Birmingham","Four Acres  Quinton "
"582",582,582,2011,"Birmingham","Frogmill Str.  Frankley"
"583",583,583,2011,"Birmingham","Genners Lane"
"584",584,584,2011,"Birmingham","Glastonbury Str."
"585",585,585,2011,"Birmingham","Great Park Rubery"
"586",586,586,2011,"Birmingham","Griffins Brook Lane"
"587",587,587,2011,"Birmingham","Grosvenor Shopping Centre"
"588",588,588,2011,"Birmingham","Hagley Str."
"589",589,589,2011,"Birmingham","Hagley Str."
"590",590,590,2011,"Birmingham","Hagley Str."
"591",591,591,2011,"Birmingham","Hagley Str."
"592",592,592,2011,"Birmingham","Hagley Str."
"593",593,593,2011,"Birmingham","Hagley Str."
"594",594,594,2011,"Birmingham","Hagley Str."
"595",595,595,2011,"Birmingham","Hagley Str."
"596",596,596,2011,"Birmingham","Hagley Str."
"597",597,597,2011,"Birmingham","Hagley Str.  Edgbaston"
"598",598,598,2011,"Birmingham","Hagley Str.  Eedgbaston"
"599",599,599,2011,"Birmingham","Harborne Cricket Club"
"600",600,600,2011,"Birmingham","Harborne High St"
"601",601,601,2011,"Birmingham","Harborne High Str."
"602",602,602,2011,"Birmingham","Harborne High Str."
"603",603,603,2011,"Birmingham","Harborne High Str."
"604",604,604,2011,"Birmingham","Harborne Park Str."
"605",605,605,2011,"Birmingham","Harborne Police Station"
"606",606,606,2011,"Birmingham","Harbourne Cricket Club"
"607",607,607,2011,"Birmingham","Hawkesley End"
"608",608,608,2011,"Birmingham","Hawkesley Square"
"609",609,609,2011,"Birmingham","Hazelwell Str."
"610",610,610,2011,"Birmingham","Heathmill Lane Digbeth"
"611",611,611,2011,"Birmingham","Herons Wood"
"612",612,612,2011,"Birmingham","High St"
"613",613,613,2011,"Birmingham","High St Harborne"
"614",614,614,2011,"Birmingham","High St Harborne"
"615",615,615,2011,"Birmingham","High St Northfield"
"616",616,616,2011,"Birmingham","High Str. Harborne"
"617",617,617,2011,"Birmingham","High Str. Harborne"
"618",618,618,2011,"Birmingham","High Str. Harborne"
"619",619,619,2011,"Birmingham","High Str. Harborne"
"620",620,620,2011,"Birmingham","High Str. Harbourne"
"621",621,621,2011,"Birmingham","High Str.  Harborne"
"622",622,622,2011,"Birmingham","High Str.  Harborne"
"623",623,623,2011,"Birmingham","Highfdield Lane"
"624",624,624,2011,"Birmingham","Highfield Lane"
"625",625,625,2011,"Birmingham","Highfield Lane  Quinton"
"626",626,626,2011,"Birmingham","Hoggs Lane  Northfield"
"627",627,627,2011,"Birmingham","Hollybank Str."
"628",628,628,2011,"Birmingham","Holywood Bowl  Rubery"
"629",629,629,2011,"Birmingham","Home Address"
"630",630,630,2011,"Birmingham","Honnington Crescent  Northfield"
"631",631,631,2011,"Birmingham","Jiggins Lane"
"632",632,632,2011,"Birmingham","Jiggins Lane  Bartley Green"
"633",633,633,2011,"Birmingham","Kembertone Str."
"634",634,634,2011,"Birmingham","Kings Norton Green"
"635",635,635,2011,"Birmingham","Leech Green Rd"
"636",636,636,2011,"Birmingham","Leith Grove"
"637",637,637,2011,"Birmingham","Leith Grove"
"638",638,638,2011,"Birmingham","Long Fellow Str."
"639",639,639,2011,"Birmingham","Longbridge Lane"
"640",640,640,2011,"Birmingham","Longbridge Lane"
"641",641,641,2011,"Birmingham","Longbridge Lane  West Heath"
"642",642,642,2011,"Birmingham","Longham Croft"
"643",643,643,2011,"Birmingham","Lottie Str."
"644",644,644,2011,"Birmingham","Lutley Grove"
"645",645,645,2011,"Birmingham","Malins Str.  Harborne"
"646",646,646,2011,"Birmingham","Manderville House"
"647",647,647,2011,"Birmingham","Marjoram Close  Hawksley"
"648",648,648,2011,"Birmingham","Masshouse Lane"
"649",649,649,2011,"Birmingham","Masshouse Lane"
"650",650,650,2011,"Birmingham","Maypole Lane"
"651",651,651,2011,"Birmingham","Merritts Hill"
"652",652,652,2011,"Birmingham","Metchley Lane"
"653",653,653,2011,"Birmingham","Moat Str."
"654",654,654,2011,"Birmingham","Mounbatten House  Wyndham Str."
"655",655,655,2011,"Birmingham","New Str. Br"
"656",656,656,2011,"Birmingham","New Str. Station"
"657",657,657,2011,"Birmingham","Nortb Worcester Golf Club"
"658",658,658,2011,"Birmingham","North Str.  Harborne"
"659",659,659,2011,"Birmingham","North Str.  Harborne"
"660",660,660,2011,"Birmingham","Northfield High Str."
"661",661,661,2011,"Birmingham","Northfield High Str. "
"662",662,662,2011,"Birmingham","Oakridge Str. Northfield"
"663",663,663,2011,"Birmingham","Oddingley Str."
"664",664,664,2011,"Birmingham","Oddingley Str.  West Heath"
"665",665,665,2011,"Birmingham","Paradise Forum  Birmingham "
"666",666,666,2011,"Birmingham","Parsons Hill"
"667",667,667,2011,"Birmingham","Pershore Str."
"668",668,668,2011,"Birmingham","Pershore Str."
"669",669,669,2011,"Birmingham","Pershore Str."
"670",670,670,2011,"Birmingham","Pershore Str."
"671",671,671,2011,"Birmingham","Pershore Str."
"672",672,672,2011,"Birmingham","Pershore Str."
"673",673,673,2011,"Birmingham","Pershore Str."
"674",674,674,2011,"Birmingham","Pershore Str."
"675",675,675,2011,"Birmingham","Pershore Str."
"676",676,676,2011,"Birmingham","Pershore Str."
"677",677,677,2011,"Birmingham","Pershore Str."
"678",678,678,2011,"Birmingham","Pershore Str. South  Kings Norton"
"679",679,679,2011,"Birmingham","Poole Crescent  Harborne"
"680",680,680,2011,"Birmingham","Poplar Ave."
"681",681,681,2011,"Birmingham","Portlands Str."
"682",682,682,2011,"Birmingham","Princethorpe Str."
"683",683,683,2011,"Birmingham","Qe Casualty"
"684",684,684,2011,"Birmingham","Qe Hospital"
"685",685,685,2011,"Birmingham","Qe Hospital"
"686",686,686,2011,"Birmingham","Quality Hotel"
"687",687,687,2011,"Birmingham","Queen Elizabeth Hospital"
"688",688,688,2011,"Birmingham","Raddlebarn Str."
"689",689,689,2011,"Birmingham","Richmond Hill Str."
"690",690,690,2011,"Birmingham","Richmond Str."
"691",691,691,2011,"Birmingham","Rose Str."
"692",692,692,2011,"Birmingham","Rose Str.  Harborne"
"693",693,693,2011,"Birmingham","Sainsburys  Frankley Beeches Rd  Northfield"
"694",694,694,2011,"Birmingham","Selcroft Ave"
"695",695,695,2011,"Birmingham","Shannon Rd  Kings Norton"
"696",696,696,2011,"Birmingham","Shawbrook Grove"
"697",697,697,2011,"Birmingham","Shell Forecourt Bristol Rd"
"698",698,698,2011,"Birmingham","Sir Hiltons Str.  West Heath"
"699",699,699,2011,"Birmingham","Snax 24 Forcourt "
"700",700,700,2011,"Birmingham","Solihull High Str."
"701",701,701,2011,"Birmingham","Solihull High Str.  Outside Rosies "
"702",702,702,2011,"Birmingham","Stanley Str. Quinton"
"703",703,703,2011,"Birmingham","Stone Str.  Edgbaston"
"704",704,704,2011,"Birmingham","Stonehouse Lane"
"705",705,705,2011,"Birmingham","Stratford Str.  Sparkbrook  Birmingham "
"706",706,706,2011,"Birmingham","The Fold"
"707",707,707,2011,"Birmingham","The Fold  Kings Norton"
"708",708,708,2011,"Birmingham","The Jester Ph"
"709",709,709,2011,"Birmingham","The Parade Queensway  City  Centre "
"710",710,710,2011,"Birmingham","The Royal Oak Public House  Pershore Str."
"711",711,711,2011,"Birmingham","Three Horshoes Ph"
"712",712,712,2011,"Birmingham","Three Shires Oak Str."
"713",713,713,2011,"Birmingham","Three Shires Str."
"714",714,714,2011,"Birmingham","Trescotte Str."
"715",715,715,2011,"Birmingham","Turves Green"
"716",716,716,2011,"Birmingham","Unknown"
"717",717,717,2011,"Birmingham","Valbourne Str. Kings Heath"
"718",718,718,2011,"Birmingham","Vicarage Str.  Kings Heath"
"719",719,719,2011,"Birmingham","Vineyard Str.  Northfield"
"720",720,720,2011,"Birmingham","War Lane"
"721",721,721,2011,"Birmingham","Watford Rd  Cotteridge"
"722",722,722,2011,"Birmingham","Weolly Castle Str."
"723",723,723,2011,"Birmingham","Westminster Str."
"724",724,724,2011,"Birmingham","Wolverhampton Str."
"725",725,725,2011,"Birmingham","Woodhouse Str.  Quinton"
"726",726,726,2011,"Birmingham","Woodmeadow Str."
"727",727,727,2011,"Birmingham","Worlds End Lane"
"728",728,728,2011,"Birmingham","Worlds End Lane"
"729",729,729,2011,"Birmingham","Worlds End Lane Quinton"
"730",730,730,2011,"Birmingham","Worlds End Lane Quinton"
"731",731,731,2011,"Birmingham","Acardian Centre"
"732",732,732,2011,"Birmingham","Adderley Str."
"733",733,733,2011,"Birmingham","Air Night Club"
"734",734,734,2011,"Birmingham","Albert Str.  Handsworth  Birmingham"
"735",735,735,2011,"Birmingham","Arcadia Centre  Birmingham City Centre"
"736",736,736,2011,"Birmingham","Arcadian"
"737",737,737,2011,"Birmingham","Arcadian"
"738",738,738,2011,"Birmingham","Arcadian Birmingham City Centre"
"739",739,739,2011,"Birmingham","Arcadian Center  Birmingham"
"740",740,740,2011,"Birmingham","Arcadian Centre"
"741",741,741,2011,"Birmingham","Arcadian Centre"
"742",742,742,2011,"Birmingham","Arcadian Centre"
"743",743,743,2011,"Birmingham","Arcadian Centre"
"744",744,744,2011,"Birmingham","Arcadian Centre"
"745",745,745,2011,"Birmingham","Arcadian Centre"
"746",746,746,2011,"Birmingham","Arcadian Centre"
"747",747,747,2011,"Birmingham","Arcadian Centre"
"748",748,748,2011,"Birmingham","Arcadian Centre"
"749",749,749,2011,"Birmingham","Arcadian Centre"
"750",750,750,2011,"Birmingham","Arcadian Centre"
"751",751,751,2011,"Birmingham","Arcadian Centre"
"752",752,752,2011,"Birmingham","Arcadian Centre"
"753",753,753,2011,"Birmingham","Arcadian Centre"
"754",754,754,2011,"Birmingham","Arcadian Centre Bham"
"755",755,755,2011,"Birmingham","Arcadian Centre  Birmingham"
"756",756,756,2011,"Birmingham","Arcadian Centre  Birmingham City Centre"
"757",757,757,2011,"Birmingham","Arcadian Centre  Ladywell Walk"
"758",758,758,2011,"Birmingham","Arcadian Centre  Ladywell Walk"
"759",759,759,2011,"Birmingham","Arcadian Entertainment Centre  Birmingham"
"760",760,760,2011,"Birmingham","Arcadian  City Centre "
"761",761,761,2011,"Birmingham","Arcadian  Hurst Str."
"762",762,762,2011,"Birmingham","Aston Hotel "
"763",763,763,2011,"Birmingham","Aston Police Station"
"764",764,764,2011,"Birmingham","Aston Villa Football Ground"
"765",765,765,2011,"Birmingham","Attenborough Close"
"766",766,766,2011,"Birmingham","Away Fans Coach Park   Bham Cfc"
"767",767,767,2011,"Birmingham","Away Supporters Entrance Bcfc"
"768",768,768,2011,"Birmingham","Bar Risa"
"769",769,769,2011,"Birmingham","Bath Row  Birmingham"
"770",770,770,2011,"Birmingham","Bath Str. City Centre"
"771",771,771,2011,"Birmingham","Bcfc  Home Fans Car Aprke"
"772",772,772,2011,"Birmingham","Bcfc Ground"
"773",773,773,2011,"Birmingham","Bcfc Tilton Str. Entrance"
"774",774,774,2011,"Birmingham","Berkeley Str."
"775",775,775,2011,"Birmingham","Berkeley Str."
"776",776,776,2011,"Birmingham","Berkley Str."
"777",777,777,2011,"Birmingham","B Ham New Str. Station"
"778",778,778,2011,"Birmingham","Big Bite  Broad Str."
"779",779,779,2011,"Birmingham","Bigwok Restaurant  Birmingham"
"780",780,780,2011,"Birmingham","Birchfield Str.   Perry Barr"
"781",781,781,2011,"Birmingham","Birchfield Str.  Birmingham"
"782",782,782,2011,"Birmingham","Birchfield Str.  City Centre"
"783",783,783,2011,"Birmingham","Birchfiled Str."
"784",784,784,2011,"Birmingham","Birmingham City Fc       Coach Park"
"785",785,785,2011,"Birmingham","Birmingham Magistrates Court "
"786",786,786,2011,"Birmingham","Birmingham New St"
"787",787,787,2011,"Birmingham","Birmingham New Str. Station"
"788",788,788,2011,"Birmingham","Birmingham New Str. "
"789",789,789,2011,"Birmingham","Bishopgate Str.   Junction Of Broad Street "
"790",790,790,2011,"Birmingham","Bishopgate Str.  City Centre"
"791",791,791,2011,"Birmingham","Bishopsgate Str."
"792",792,792,2011,"Birmingham","Bliss Bar  Broad Str."
"793",793,793,2011,"Birmingham","Bliss Nightclub  Broad St  Birmingham"
"794",794,794,2011,"Birmingham","Bliss Nightclub  Broad St "
"795",795,795,2011,"Birmingham","Bliss  Broad St "
"796",796,796,2011,"Birmingham","Bordesley Green"
"797",797,797,2011,"Birmingham","Bordesley Green Rd"
"798",798,798,2011,"Birmingham","Bradford St  Birmingham"
"799",799,799,2011,"Birmingham","Braod Str.  City Centre"
"800",800,800,2011,"Birmingham","Braod Str.  City Centre"
"801",801,801,2011,"Birmingham","Braod Str.  City Centre"
"802",802,802,2011,"Birmingham","Braod Str.  City Centre"
"803",803,803,2011,"Birmingham","Braod Str.  City Centre"
"804",804,804,2011,"Birmingham","Braod Str.  City Centre"
"805",805,805,2011,"Birmingham","Briar Rose Ph Bennetts Hill"
"806",806,806,2011,"Birmingham","Brighton Arms Ph"
